"item_id","order_id","product_id","quantity","price_at_purchase","discount_percent"
872,195,22,1.0,135.76,0
873,195,1,1.42,69.72,15
874,195,69,0.35,494.35,15
875,196,6,1.49,110.57,10
876,196,67,1.27,499.02,10
877,196,70,1.16,444.53,10
878,196,2,1.06,70.71,0
879,197,15,1.3,68.97,0
880,197,86,3.0,50.38,10
881,197,60,0.35,325.54,0
882,198,12,1.59,86.7,5
883,198,36,1.91,87.71,0
884,198,29,1.19,90.93,15
885,198,57,1.88,365.92,10
886,198,82,2.0,73.18,10
887,199,41,0.74,188.79,0
888,200,11,1.26,63.21,0
889,201,100,1.15,339.26,10
890,201,39,0.76,130.99,0
891,201,11,1.32,63.21,5
892,202,24,1.88,122.05,5
893,202,17,1.43,101.8,0
894,202,49,0.75,127.41,10
895,202,12,0.9,86.7,15
896,203,70,0.37,444.53,10
897,203,34,1.39,132.0,0
898,203,40,1.13,113.29,15
899,203,43,1.82,151.48,15
900,203,61,1.24,268.76,0
901,203,27,0.87,155.98,5
902,203,67,0.9,499.02,5
903,203,9,1.29,75.04,15
904,204,102,1.33,622.95,5
905,204,56,1.49,480.14,0
906,204,70,1.72,444.53,5
907,204,93,0.95,642.31,0
908,204,69,1.52,494.35,10
909,204,14,1.03,92.91,0
910,205,43,1.25,151.48,0
911,205,69,0.96,494.35,0
912,205,22,1.97,135.76,0
913,205,75,3.0,42.97,0
914,206,69,1.15,494.35,10
915,207,102,1.48,622.95,0
916,207,43,1.34,151.48,5
917,207,42,0.53,144.77,0
918,208,8,1.02,118.14,10
919,208,56,1.72,480.14,0
920,208,46,0.81,156.6,0
921,208,47,2.0,138.47,0
922,209,3,1.98,69.85,15
923,209,85,1.0,39.01,0
924,209,96,1.52,333.02,0
925,209,12,0.7,86.7,5
926,209,28,1.52,150.62,0
927,210,22,0.46,135.76,0
928,210,66,1.63,506.57,15
929,210,73,1.0,45.19,0
930,210,60,0.91,325.54,0
931,210,101,1.58,514.24,5
932,210,61,0.55,268.76,0
933,210,58,1.35,505.62,5
934,210,22,0.84,135.76,0
935,210,49,1.78,127.41,15
936,211,11,1.58,63.21,5
937,211,100,1.82,339.26,15
938,211,17,0.41,101.8,10
939,211,8,0.52,118.14,0
940,212,16,1.54,119.73,5
941,212,80,2.0,59.15,10
942,212,86,1.0,50.38,0
943,212,85,2.0,39.01,0
944,212,48,1.05,147.92,5
945,212,19,1.18,78.19,0
946,212,51,1.64,189.18,0
947,213,58,1.35,505.62,10
948,213,11,1.35,63.21,0
949,214,100,1.88,339.26,5
950,214,46,1.26,156.6,15
951,214,38,1.82,116.39,0
952,215,93,1.34,642.31,15
953,216,7,1.88,80.41,15
954,216,55,0.38,162.32,0
955,216,44,0.42,131.81,0
956,216,72,1.02,471.68,15
957,217,21,0.83,141.81,5
958,217,36,1.96,87.71,15
959,217,25,0.51,108.45,10
960,217,91,1.28,562.14,0
961,217,51,0.93,189.18,0
962,217,32,0.94,95.42,0
963,217,29,0.38,90.93,10
964,217,67,1.42,499.02,10
965,218,1,0.38,69.72,5
966,218,104,2.0,415.54,15
967,218,56,1.77,480.14,15
968,218,38,1.76,116.39,10
969,218,11,1.04,63.21,5
970,218,27,1.0,155.98,0
971,218,16,1.64,119.73,0
972,218,104,0.58,415.54,0
973,218,103,0.84,375.12,0
974,219,32,1.63,95.42,0
975,219,46,1.61,156.6,0
976,219,34,0.63,132.0,10
977,219,32,1.67,95.42,0
978,219,59,1.02,493.85,0
979,220,47,1.75,138.47,0
980,220,89,1.61,566.61,0
981,220,82,3.0,73.18,0
982,220,67,0.39,499.02,5
983,220,28,1.38,150.62,10
984,221,70,0.62,444.53,0
985,221,93,0.56,642.31,0
986,221,91,1.94,562.14,5
987,222,74,2.0,42.56,10
988,222,89,0.41,566.61,0
989,222,74,1.0,42.56,0
990,222,95,0.6,446.25,15
991,222,4,1.97,85.3,0
992,223,91,1.99,562.14,0
993,223,52,1.59,175.27,10
994,223,79,1.0,74.07,0
995,224,100,0.63,339.26,0
996,224,100,0.59,339.26,10
997,225,43,1.99,151.48,5
998,226,26,0.49,115.25,0
999,226,95,0.39,446.25,10
1000,226,10,0.73,63.7,15
1001,226,12,1.59,86.7,5
1002,226,5,0.88,106.88,5
1003,226,8,0.89,118.14,10
1004,226,99,1.54,484.29,10
1005,227,48,0.6,147.92,0
1006,227,88,0.51,454.64,10
1007,227,26,1.48,115.25,0
1008,227,75,3.0,42.97,0
1009,228,84,2.0,39.3,0
1010,228,62,1.41,323.63,0
1011,228,16,1.41,119.73,0
1012,228,52,1.56,175.27,0
1013,228,66,1.74,506.57,0
1014,229,12,1.35,86.7,15
1015,229,47,1.54,138.47,5
1016,229,55,1.46,162.32,10
1017,229,8,1.55,118.14,0
1018,229,32,1.07,95.42,5
1019,229,81,1.0,57.15,0
1020,229,63,1.43,336.58,15
1021,229,59,1.39,493.85,15
1022,229,44,0.58,131.81,0
1023,230,62,1.11,323.63,15
1024,230,12,0.32,86.7,10
1025,230,8,0.4,118.14,0
1026,230,63,1.33,336.58,5
1027,230,17,1.94,101.8,0
1028,230,70,0.73,444.53,15
1029,231,54,1.23,180.24,0
1030,231,64,0.75,480.06,0
1031,231,4,0.86,85.3,0
1032,231,8,1.8,118.14,0
1033,232,18,1.78,90.85,5
1034,232,103,1.11,375.12,0
1035,232,43,1.17,151.48,0
1036,232,34,1.73,132.0,0
1037,232,52,1.98,175.27,0
1038,232,92,0.73,322.88,15
1039,232,21,1.92,141.81,0
1040,233,36,0.41,87.71,10
1041,233,95,1.35,446.25,5
1042,233,12,1.5,86.7,10
1043,233,56,0.48,480.14,15
1044,233,99,1.47,484.29,15
1045,234,9,1.08,75.04,10
1046,234,55,1.17,162.32,0
1047,234,9,1.79,75.04,15
1048,234,57,0.96,365.92,10
1049,234,46,1.27,156.6,5
1050,235,66,1.99,506.57,0
1051,235,8,1.12,118.14,15
1052,235,89,0.53,566.61,5
1053,235,80,1.0,59.15,0
1054,236,1,1.68,69.72,15
1055,236,63,1.98,336.58,10
1056,236,98,1.57,502.38,5
1057,236,34,1.51,132.0,0
1058,237,23,1.19,144.74,0
1059,238,45,1.15,117.18,5
1060,238,73,1.0,45.19,10
1061,238,80,1.0,59.15,0
1062,239,92,0.55,322.88,0
1063,239,78,1.0,51.93,0
1064,239,17,0.61,101.8,0
1065,239,38,1.81,116.39,0
1066,240,93,0.38,642.31,0
1067,240,33,1.16,119.99,15
1068,240,95,1.31,446.25,10
1069,240,4,1.86,85.3,15
1070,240,56,1.12,480.14,5
1071,241,64,1.65,480.06,0
1072,242,63,0.71,336.58,0
1073,242,26,1.3,115.25,0
1074,242,30,1.64,145.27,0
1075,242,15,1.02,68.97,10
1076,242,88,1.39,454.64,0
1077,242,2,0.84,70.71,5
1078,242,48,1.77,147.92,10
1079,242,98,0.84,502.38,15
1080,243,12,1.58,86.7,0
1081,243,83,1.0,44.85,0
1082,243,27,1.69,155.98,0
1083,244,95,0.33,446.25,15
1084,244,38,0.38,116.39,5
1085,244,15,1.95,68.97,15
1086,244,37,0.96,91.96,0
1087,244,96,0.46,333.02,0
1088,244,4,1.84,85.3,5
1089,244,27,1.86,155.98,0
1090,244,69,1.77,494.35,15
1091,244,64,0.45,480.06,0
1092,244,95,1.98,446.25,0
1093,244,50,1.67,127.26,10
1094,244,4,0.85,85.3,5
1095,245,26,1.35,115.25,0
1096,246,49,0.8,127.41,0
1097,246,42,0.94,144.77,15
1098,246,10,1.26,63.7,10
1099,246,68,0.99,389.95,5
1100,246,50,1.33,127.26,0
1101,246,23,1.2,144.74,10
1102,246,10,1.04,63.7,10
1103,247,1,1.42,69.72,5
1104,247,25,1.63,108.45,0
1105,247,34,0.92,132.0,0
1106,247,23,1.66,144.74,5
1107,248,43,1.48,151.48,0
1108,248,66,0.52,506.57,0
1109,248,57,0.53,365.92,15
1110,248,18,1.6,90.85,0
1111,248,72,1.07,471.68,15
1112,248,65,1.19,438.6,10
1113,248,30,1.71,145.27,0
1114,248,56,0.95,480.14,0
1115,248,101,1.96,514.24,10
1116,249,54,1.08,180.24,0
1117,249,37,1.17,91.96,0
1118,249,80,2.0,59.15,5
1119,250,77,3.0,37.81,0
1120,250,85,1.0,39.01,0
1121,250,100,1.22,339.26,15
1122,250,38,1.24,116.39,0
1123,250,30,0.46,145.27,15
1124,251,39,1.33,130.99,5
1125,251,43,0.87,151.48,10
1126,252,69,0.52,494.35,10
1127,252,26,0.89,115.25,0
1128,252,103,0.93,375.12,0
1129,253,16,0.51,119.73,0
1130,253,2,1.14,70.71,0
1131,254,7,0.67,80.41,15
1132,255,62,1.71,323.63,0
1133,255,32,1.74,95.42,5
1134,255,59,1.99,493.85,10
1135,255,4,0.58,85.3,10
1136,255,83,3.0,44.85,0
1137,255,92,1.81,322.88,0
1138,255,47,0.31,138.47,0
1139,255,91,1.13,562.14,15
1140,256,45,0.71,117.18,0
1141,256,28,1.99,150.62,0
1142,256,32,0.96,95.42,10
1143,256,27,1.87,155.98,0
1144,256,47,0.31,138.47,0
1145,256,99,0.4,484.29,0
1146,256,65,1.9,438.6,15
1147,256,93,1.49,642.31,0
1148,257,84,2.0,39.3,0
1149,257,56,1.97,480.14,15
1150,257,95,0.45,446.25,0
1151,258,98,0.39,502.38,10
1152,258,25,0.53,108.45,0
1153,258,85,1.0,39.01,5
1154,259,47,0.74,138.47,15
1155,259,29,1.71,90.93,15
1156,259,72,0.45,471.68,10
1157,259,33,1.28,119.99,0
1158,259,76,3.0,50.48,15
1159,259,14,0.86,92.91,0
1160,260,6,1.31,110.57,10
1161,260,52,0.66,175.27,5
1162,260,77,2.0,37.81,0
1163,260,21,1.31,141.81,0
1164,260,30,1.93,145.27,0
1165,261,50,0.64,127.26,0
1166,261,39,1.68,130.99,0
1167,261,97,0.66,624.06,15
1168,262,82,3.0,73.18,15
1169,263,71,0.8,447.37,15
1170,263,44,0.91,131.81,0
1171,263,15,1.19,68.97,0
1172,263,9,0.87,75.04,0
1173,263,26,1.02,115.25,0
1174,263,62,0.99,323.63,0
1175,263,29,1.96,90.93,5
1176,264,66,1.98,506.57,0
1177,264,70,1.81,444.53,10
1178,264,80,3.0,59.15,0
1179,264,1,1.23,69.72,0
1180,264,31,0.84,103.88,0
1181,264,45,0.95,117.18,15
1182,265,64,0.87,480.06,5
1183,265,58,1.69,505.62,0
1184,265,21,1.5,141.81,5
1185,265,39,0.91,130.99,10
1186,266,92,0.61,322.88,0
1187,266,3,1.31,69.85,10
1188,266,11,1.89,63.21,0
1189,266,15,0.48,68.97,5
1190,266,99,1.37,484.29,0
1191,266,40,1.54,113.29,15
1192,267,30,1.62,145.27,5
1193,267,76,1.0,50.48,10
1194,267,55,1.98,162.32,0
1195,267,89,0.54,566.61,0
1196,267,31,1.5,103.88,5
1197,268,104,0.99,415.54,10
1198,268,103,0.93,375.12,0
1199,268,77,2.0,37.81,0
1200,268,25,1.49,108.45,0
1201,268,8,1.46,118.14,0
1202,268,77,1.0,37.81,15
1203,268,30,0.53,145.27,5
1204,269,70,1.01,444.53,15
1205,269,104,1.86,415.54,0
1206,269,68,0.84,389.95,0
1207,270,30,1.3,145.27,5
1208,270,99,1.38,484.29,10
1209,270,93,0.88,642.31,5
1210,270,28,0.78,150.62,5
1211,270,75,1.0,42.97,5
1212,271,79,2.0,74.07,15
1213,271,61,1.56,268.76,15
1214,271,58,0.92,505.62,0
1215,271,67,1.85,499.02,15
1216,271,9,1.58,75.04,0
1217,271,104,0.38,415.54,5
1218,272,18,0.32,90.85,15
1219,272,15,1.83,68.97,0
1220,272,80,1.0,59.15,0
1221,272,98,0.89,502.38,0
1222,272,38,1.79,116.39,5
1223,272,38,0.38,116.39,10
1224,272,100,1.49,339.26,0
1225,272,1,0.41,69.72,10
1226,273,61,1.35,268.76,0
1227,273,97,1.93,624.06,0
1228,273,73,2.0,45.19,0
1229,273,27,1.85,155.98,15
1230,274,32,0.4,95.42,5
1231,274,100,1.27,339.26,10
1232,274,21,0.32,141.81,0
1233,274,75,2.0,42.97,10
1234,274,18,1.03,90.85,10
1235,274,25,0.4,108.45,10
1236,274,11,0.96,63.21,5
1237,275,80,3.0,59.15,15
1238,275,2,0.51,70.71,0
1239,275,101,1.43,514.24,10
1240,275,86,2.0,50.38,0
1241,275,4,1.29,85.3,0
1242,275,6,1.77,110.57,0
1243,275,1,0.3,69.72,5
1244,276,76,1.0,50.48,15
1245,276,17,0.89,101.8,0
1246,276,7,0.42,80.41,0
1247,276,84,2.0,39.3,0
1248,276,82,2.0,73.18,0
1249,277,33,0.61,119.99,0
1250,277,59,1.37,493.85,15
1251,277,46,1.91,156.6,15
1252,278,72,0.33,471.68,0
1253,278,24,1.27,122.05,15
1254,278,74,2.0,42.56,15
1255,278,32,0.38,95.42,0
1256,278,77,1.0,37.81,15
1257,279,61,0.32,268.76,0
1258,279,42,0.45,144.77,5
1259,279,92,1.05,322.88,0
1260,279,96,1.35,333.02,0
1261,280,96,1.99,333.02,10
1262,280,78,3.0,51.93,5
1263,281,42,1.31,144.77,5
1264,281,48,0.83,147.92,5
1265,282,38,1.08,116.39,0
1266,282,60,1.19,325.54,0
1267,282,49,0.73,127.41,5
1268,283,62,0.45,323.63,0
1269,284,64,1.03,480.06,0
1270,284,19,0.47,78.19,10
1271,284,63,1.53,336.58,0
1272,285,61,0.31,268.76,0
1273,285,14,1.26,92.91,5
1274,285,62,0.48,323.63,0
1275,286,43,0.44,151.48,10
1276,286,64,1.8,480.06,10
1277,286,59,1.57,493.85,15
1278,286,95,1.95,446.25,0
1279,286,77,3.0,37.81,15
1280,286,12,0.46,86.7,10
1281,287,71,1.6,447.37,15
1282,287,30,1.33,145.27,0
1283,287,9,0.41,75.04,5
1284,287,33,1.33,119.99,0
1285,288,56,1.93,480.14,0
1286,288,71,1.77,447.37,15
1287,288,73,1.0,45.19,10
1288,288,98,0.53,502.38,15
1289,288,84,2.0,39.3,0
1290,289,89,0.52,566.61,0
1291,289,89,0.53,566.61,0
1292,289,55,0.4,162.32,0
1293,289,60,0.77,325.54,5
1294,289,11,1.98,63.21,15
1295,290,37,1.96,91.96,0
1296,290,8,1.28,118.14,15
1297,290,101,0.63,514.24,0
1298,290,43,1.44,151.48,15
1299,290,30,1.37,145.27,0
1300,291,63,0.55,336.58,0
1301,291,5,0.52,106.88,5
1302,291,73,2.0,45.19,0
1303,291,70,1.75,444.53,0
1304,291,34,1.48,132.0,0
1305,292,75,2.0,42.97,0
1306,292,7,1.81,80.41,5
1307,292,103,0.73,375.12,0
1308,292,42,0.3,144.77,0
1309,292,45,0.89,117.18,10
1310,293,63,1.29,336.58,10
1311,293,30,1.21,145.27,0
1312,293,64,1.61,480.06,15
1313,293,60,0.34,325.54,0
1314,294,47,1.77,138.47,0
1315,294,64,1.76,480.06,0
1316,294,2,1.29,70.71,10
1317,294,63,0.67,336.58,0
1318,294,3,0.75,69.85,15
1319,295,45,0.56,117.18,0
1320,295,41,1.66,188.79,0
1321,295,38,1.9,116.39,5
1322,295,39,1.13,130.99,10
1323,295,47,0.39,138.47,5
1324,295,103,1.25,375.12,0
1325,295,46,1.95,156.6,5
1326,295,49,1.73,127.41,5
1327,295,23,1.08,144.74,0
1328,295,40,0.95,113.29,15
1329,295,12,0.97,86.7,0
1330,296,85,3.0,39.01,0
1331,296,89,1.62,566.61,0
1332,296,66,0.81,506.57,0
1333,296,57,1.05,365.92,5
1334,296,11,0.97,63.21,0
1335,296,51,1.46,189.18,10
1336,296,78,1.0,51.93,15
1337,297,77,2.0,37.81,0
1338,297,1,1.07,69.72,0
1339,297,22,1.74,135.76,5
1340,297,42,0.53,144.77,0
1341,298,11,1.86,63.21,15
1342,298,21,0.88,141.81,15
1343,298,73,3.0,45.19,15
1344,298,18,0.84,90.85,15
1345,298,83,1.0,44.85,0
1346,299,1,1.91,69.72,10
1347,299,97,1.92,624.06,10
1348,299,65,0.47,438.6,10
1349,300,2,1.42,70.71,10
1350,300,26,1.46,115.25,0
1351,300,59,0.68,493.85,10
1352,300,45,0.88,117.18,0
1353,300,86,1.0,50.38,15
1354,300,86,2.0,50.38,5
1355,301,12,0.68,86.7,0
1356,301,42,1.91,144.77,0
1357,301,33,1.68,119.99,0
1358,301,5,0.43,106.88,15
1359,301,5,1.72,106.88,15
1360,301,26,1.2,115.25,5
1361,302,73,2.0,45.19,15
1362,302,10,1.26,63.7,0
1363,302,74,2.0,42.56,0
1364,303,83,2.0,44.85,0
1365,303,97,1.04,624.06,10
1366,303,92,1.1,322.88,0
1367,303,46,0.97,156.6,15
1368,303,70,1.31,444.53,10
1369,303,78,2.0,51.93,0
1370,304,100,0.93,339.26,10
1371,305,53,0.45,127.64,0
1372,305,41,0.62,188.79,5
1373,305,32,1.31,95.42,0
1374,305,53,1.64,127.64,0
1375,306,69,1.87,494.35,0
1376,306,74,2.0,42.56,0
1377,306,83,1.0,44.85,0
1378,307,81,1.0,57.15,0
1379,307,18,0.39,90.85,15
1380,307,10,1.92,63.7,15
1381,307,55,1.23,162.32,0
1382,307,38,0.72,116.39,0
1383,307,21,1.9,141.81,0
1384,307,30,0.81,145.27,0
1385,307,61,1.81,268.76,0
1386,308,101,1.61,514.24,0
1387,308,72,0.48,471.68,15
1388,308,86,1.0,50.38,0
1389,308,39,1.21,130.99,15
1390,309,84,1.0,39.3,0
1391,309,24,0.93,122.05,10
1392,309,101,1.06,514.24,10
1393,309,30,0.78,145.27,0
1394,309,83,1.0,44.85,0
1395,309,30,1.69,145.27,15
1396,309,4,0.77,85.3,0
1397,310,23,1.81,144.74,5
1398,310,7,0.38,80.41,5
1399,310,22,0.63,135.76,0
1400,310,31,1.78,103.88,15
1401,310,67,0.34,499.02,10
1402,310,27,1.0,155.98,0
1403,311,10,1.28,63.7,5
1404,311,76,3.0,50.48,0
1405,312,103,0.41,375.12,0
1406,312,83,3.0,44.85,15
1407,312,33,0.91,119.99,0
1408,312,28,1.68,150.62,10
1409,313,40,1.87,113.29,5
1410,313,61,1.76,268.76,0
1411,313,72,1.54,471.68,0
1412,313,50,0.83,127.26,0
1413,313,64,1.09,480.06,0
1414,314,15,1.65,68.97,0
1415,314,1,1.6,69.72,10
1416,315,22,0.51,135.76,5
1417,315,97,1.36,624.06,0
1418,315,52,1.51,175.27,10
1419,316,75,3.0,42.97,15
1420,316,33,1.37,119.99,5
1421,316,103,1.63,375.12,0
1422,316,32,0.52,95.42,0
1423,316,44,1.94,131.81,0
1424,316,29,1.71,90.93,15
1425,316,91,1.46,562.14,0
1426,316,5,0.55,106.88,0
1427,316,40,1.39,113.29,5
1428,317,65,0.3,438.6,0
1429,317,33,1.75,119.99,15
1430,317,22,1.48,135.76,0
1431,317,47,1.63,138.47,0
1432,317,65,0.52,438.6,5
1433,318,51,1.84,189.18,10
1434,318,31,1.96,103.88,0
1435,318,78,3.0,51.93,0
1436,319,12,0.37,86.7,0
1437,320,83,3.0,44.85,0
1438,320,93,1.82,642.31,10
1439,320,4,1.45,85.3,15
1440,320,75,1.0,42.97,15
1441,320,89,0.45,566.61,5
1442,320,51,1.43,189.18,15
1443,320,26,1.04,115.25,15
1444,320,25,1.6,108.45,10
1445,320,76,2.0,50.48,5
1446,320,88,1.11,454.64,0
1447,320,3,1.05,69.85,0
1448,321,89,1.51,566.61,0
1449,321,26,1.38,115.25,10
1450,322,87,1.69,472.19,15
1451,322,70,1.37,444.53,0
1452,322,69,0.6,494.35,0
1453,323,28,1.42,150.62,5
1454,323,25,0.71,108.45,15
1455,323,74,3.0,42.56,5
1456,323,86,1.0,50.38,0
1457,323,67,1.75,499.02,0
1458,324,87,0.7,472.19,5
1459,324,16,1.44,119.73,0
1460,324,27,1.76,155.98,0
1461,325,62,1.42,323.63,0
1462,325,2,1.62,70.71,0
1463,325,10,0.98,63.7,0
1464,325,39,1.16,130.99,0
1465,325,22,1.43,135.76,0
1466,325,89,1.27,566.61,15
1467,325,42,1.1,144.77,0
1468,325,56,0.96,480.14,0
1469,325,95,1.54,446.25,5
1470,326,73,3.0,45.19,15
1471,326,40,0.41,113.29,0
1472,326,57,1.03,365.92,15
1473,327,89,0.33,566.61,15
1474,327,77,1.0,37.81,10
1475,327,4,1.53,85.3,10
1476,327,7,1.97,80.41,10
1477,327,81,2.0,57.15,5
1478,327,73,3.0,45.19,5
1479,327,64,0.91,480.06,0
1480,327,59,0.4,493.85,0
1481,327,104,1.68,415.54,0
1482,327,97,0.73,624.06,5
1483,327,14,1.96,92.91,15
1484,327,62,0.33,323.63,10
1485,327,5,1.77,106.88,5
1486,328,44,1.9,131.81,10
1487,328,12,0.71,86.7,15
1488,328,28,1.03,150.62,10
1489,328,98,0.99,502.38,10
1490,328,40,1.26,113.29,5
1491,328,81,2.0,57.15,0
1492,328,66,1.26,506.57,10
1493,328,6,1.11,110.57,0
1494,329,64,1.97,480.06,0
1495,329,22,0.52,135.76,15
1496,329,82,2.0,73.18,15
1497,330,65,1.11,438.6,10
1498,330,56,1.01,480.14,0
1499,330,3,1.73,69.85,0
1500,330,31,1.9,103.88,15
1501,330,65,1.27,438.6,15
1502,330,66,1.48,506.57,0
1503,330,104,0.5,415.54,0
1504,330,3,1.37,69.85,5
1505,331,76,1.0,50.48,0
1506,331,81,1.0,57.15,0
1507,331,27,0.38,155.98,0
1508,331,55,1.3,162.32,0
1509,331,36,1.73,87.71,0
1510,332,30,1.66,145.27,0
1511,332,25,1.12,108.45,15
1512,332,57,0.38,365.92,0
1513,332,38,1.02,116.39,10
1514,332,71,1.09,447.37,0
1515,332,92,0.83,322.88,15
1516,332,3,1.6,69.85,5
1517,333,44,1.9,131.81,5
1518,333,98,1.69,502.38,5
1519,333,81,2.0,57.15,5
1520,333,95,1.47,446.25,0
1521,333,69,0.74,494.35,0
1522,333,86,1.0,50.38,0
1523,334,16,1.3,119.73,5
1524,334,97,1.96,624.06,10
1525,334,99,1.03,484.29,0
1526,335,16,0.91,119.73,10
1527,335,91,1.48,562.14,0
1528,335,53,0.85,127.64,0
1529,335,73,3.0,45.19,0
1530,335,68,1.31,389.95,15
1531,336,88,1.09,454.64,15
1532,336,17,0.65,101.8,0
1533,336,52,0.7,175.27,0
1534,337,69,1.27,494.35,0
1535,337,41,1.34,188.79,0
1536,338,56,1.58,480.14,0
1537,339,42,0.82,144.77,0
1538,339,88,0.97,454.64,10
1539,340,75,2.0,42.97,0
1540,340,60,0.68,325.54,0
1541,340,29,1.79,90.93,0
1542,340,85,1.0,39.01,10
1543,341,32,0.38,95.42,0
1544,341,81,3.0,57.15,5
1545,341,9,0.52,75.04,15
1546,341,73,2.0,45.19,15
1547,341,27,1.89,155.98,10
1548,342,87,0.72,472.19,0
1549,342,99,1.94,484.29,10
1550,342,75,2.0,42.97,0
1551,342,59,0.4,493.85,0
1552,342,28,0.5,150.62,5
1553,342,32,1.59,95.42,5
1554,342,88,0.86,454.64,10
1555,342,73,2.0,45.19,0
1556,343,76,3.0,50.48,0
1557,343,75,1.0,42.97,0
1558,343,93,0.72,642.31,0
1559,343,43,0.81,151.48,10
1560,343,52,1.04,175.27,0
1561,343,5,0.95,106.88,0
1562,344,40,1.83,113.29,0
1563,344,49,0.48,127.41,0
1564,344,45,0.65,117.18,5
1565,344,30,0.87,145.27,5
1566,344,70,1.77,444.53,10
1567,344,6,1.5,110.57,5
1568,344,47,0.62,138.47,10
1569,345,51,0.43,189.18,10
1570,345,8,1.34,118.14,0
1571,346,102,0.86,622.95,5
1572,346,57,0.68,365.92,0
1573,346,50,0.68,127.26,10
1574,346,72,1.24,471.68,0
1575,346,10,1.8,63.7,0
1576,346,93,1.81,642.31,0
1577,346,52,1.71,175.27,0
1578,347,6,1.08,110.57,0
1579,347,10,0.75,63.7,0
1580,347,23,1.42,144.74,0
1581,347,66,0.81,506.57,15
1582,348,56,1.22,480.14,0
1583,348,88,0.36,454.64,15
1584,348,3,0.83,69.85,15
1585,348,74,1.0,42.56,10
1586,348,81,2.0,57.15,5
1587,349,48,1.04,147.92,0
1588,349,63,0.41,336.58,0
1589,349,73,1.0,45.19,0
1590,349,52,0.81,175.27,0
1591,349,33,0.4,119.99,0
1592,349,95,1.21,446.25,0
1593,349,75,1.0,42.97,0
1594,349,41,0.58,188.79,10
1595,350,88,1.58,454.64,15
1596,350,96,1.78,333.02,0
1597,350,49,0.64,127.41,0
1598,350,19,1.18,78.19,0
1599,350,22,1.36,135.76,0
1600,350,50,0.32,127.26,0
1601,350,72,0.53,471.68,5
1602,351,47,0.67,138.47,0
1603,351,24,0.99,122.05,5
1604,352,65,1.69,438.6,5
1605,352,11,1.76,63.21,0
1606,352,29,1.62,90.93,10
1607,352,84,3.0,39.3,0
1608,352,79,2.0,74.07,0
1609,352,8,1.83,118.14,0
1610,352,95,0.6,446.25,15
1611,353,62,1.25,323.63,0
1612,353,65,1.69,438.6,0
1613,353,19,0.7,78.19,0
1614,353,5,0.76,106.88,0
1615,354,46,1.68,156.6,0
1616,355,98,1.8,502.38,0
1617,355,9,1.05,75.04,15
1618,355,36,1.0,87.71,0
1619,355,102,1.42,622.95,10
1620,356,44,1.14,131.81,0
1621,356,59,1.0,493.85,10
1622,356,99,1.64,484.29,10
1623,357,71,1.22,447.37,10
1624,357,60,1.78,325.54,5
1625,357,89,0.56,566.61,15
1626,358,1,0.84,69.72,0
1627,358,80,3.0,59.15,15
1628,358,63,0.88,336.58,5
1629,358,37,1.59,91.96,0
1630,359,96,1.37,333.02,5
1631,359,50,1.27,127.26,0
1632,360,27,1.2,155.98,10
1633,360,82,1.0,73.18,0
1634,360,62,1.48,323.63,15
1635,361,87,0.38,472.19,5
1636,361,64,0.8,480.06,0
1637,361,63,1.66,336.58,0
1638,361,80,3.0,59.15,0
1639,361,72,0.9,471.68,10
1640,362,63,1.55,336.58,0
1641,362,100,1.14,339.26,0
1642,363,47,1.07,138.47,0
1643,363,39,0.34,130.99,0
1644,363,68,0.55,389.95,0
1645,364,68,1.4,389.95,0
1646,364,98,1.84,502.38,15
1647,364,86,3.0,50.38,0
1648,364,67,1.48,499.02,0
1649,365,64,1.15,480.06,10
1650,365,86,2.0,50.38,10
1651,365,89,1.32,566.61,0
1652,366,89,1.46,566.61,10
1653,366,64,1.46,480.06,0
1654,366,15,1.34,68.97,0
1655,366,41,0.62,188.79,15
1656,367,32,1.42,95.42,0
1657,367,99,1.91,484.29,10
1658,367,42,1.56,144.77,5
1659,367,77,1.0,37.81,0
1660,367,63,0.61,336.58,5
1661,367,51,1.11,189.18,0
1662,367,83,1.0,44.85,0
1663,368,24,0.44,122.05,10
1664,368,95,0.53,446.25,15
1665,368,33,0.93,119.99,15
1666,369,53,1.87,127.64,5
1667,369,34,0.67,132.0,0
1668,369,54,1.31,180.24,0
1669,369,47,1.59,138.47,15
1670,369,11,1.29,63.21,0
1671,369,10,1.04,63.7,5
1672,370,4,0.8,85.3,0
1673,370,21,0.37,141.81,5
1674,371,23,1.44,144.74,0
1675,371,3,0.47,69.85,0
1676,371,4,1.53,85.3,0
1677,372,8,1.75,118.14,0
1678,372,40,1.5,113.29,0
1679,372,74,1.0,42.56,15
1680,372,60,0.44,325.54,0
1681,373,32,1.85,95.42,0
1682,373,85,3.0,39.01,0
1683,373,32,1.22,95.42,5
1684,373,77,3.0,37.81,5
1685,373,66,1.21,506.57,5
1686,373,54,0.81,180.24,0
1687,374,34,1.21,132.0,5
1688,374,48,0.83,147.92,0
1689,374,95,1.58,446.25,15
1690,374,43,0.3,151.48,5
1691,374,88,0.6,454.64,10
1692,374,56,1.86,480.14,5
1693,374,12,1.05,86.7,10
1694,374,88,1.12,454.64,0
1695,374,49,1.19,127.41,15
1696,374,65,1.93,438.6,15
1697,375,24,1.53,122.05,0
1698,376,63,1.04,336.58,0
1699,376,17,0.6,101.8,0
1700,376,61,0.61,268.76,0
